"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-03-24",,,,,"35",",,7","31",",,7","34",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-03-25",,,,,"37",",,7","31",",,7","35",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-03-26",,,,,"39",",,7","33",",,7","36",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-03-27",,,,,"41",",,7","35",",,7","36",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-03-28",,,,,"44",",,7","34",",,7","37",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-03-29",,,,,"43",",,7","34",",,7","34",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-03-30",,,,,"58",",,7","31",",,7","50",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-03-31",,,,,"57",",,7","38",",,7","38",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-04-01",,,,,"40",",,7","31",",,7","32",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-04-02",,,,,"40",",,7","29",",,7","34",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-04-03",,,,,"39",",,7","31",",,7","34",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-04-04",,,,,"58",",,7","32",",,7","47",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-04-05",,,,,"48",",,7","34",",,7","35",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-04-06",,,,,"69",",,7","35",",,7","56",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-04-07",,,,,"57",",,7","39",",,7","40",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-04-08",,,,,"64",",,7","37",",,7","38",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-04-09",,,,,"47",",,7","37",",,7","40",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-04-10",,,,,"41",",,7","38",",,7","38",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-04-11",,,,,"50",",,7","38",",,7","42",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-04-12",,,,,"46",",,7","37",",,7","39",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-04-13",,,,,"45",",,7","34",",,7","39",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-04-14",,,,,"64",",,7","38",",,7","63",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-04-15",,,,,"64",",,7","46",",,7","47",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-04-16",,,,,"47",",,7","40",",,7","41",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-04-17",,,,,"49",",,7","41",",,7","47",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-04-18",,,,,"64",",,7","41",",,7","41",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-04-19",,,,,"42",",,7","32",",,7","34",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-04-20",,,,,"43",",,7","32",",,7","38",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-04-21",,,,,"50",",,7","35",",,7","46",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-04-22",,,,,"61",",,7","43",",,7","49",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-04-23",,,,,"60",",,7","37",",,7","38",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-04-24",,,,,"50",",,7","36",",,7","43",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-04-25",,,,,"51",",,7","42",",,7","45",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-04-26",,,,,"66",",,7","43",",,7","55",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-04-27",,,,,"58",",,7","46",",,7","48",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-04-28",,,,,"55",",,7","45",",,7","48",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-04-29",,,,,"73",",,7","48",",,7","64",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-04-30",,,,,"84",",,7","61",",,7","74",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-05-01",,,,,"81",",,7","48",",,7","48",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-05-02",,,,,"48",",,7","40",",,7","40",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-05-03",,,,,"49",",,7","39",",,7","49",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-05-04",,,,,"60",",,7","47",",,7","50",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-05-05",,,,,"57",",,7","48",",,7","52",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-05-06",,,,,"58",",,7","50",",,7","52",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-05-07",,,,,"63",",,7","48",",,7","52",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-05-08",,,,,"61",",,7","50",",,7","57",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-05-09",,,,,"73",",,7","47",",,7","48",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-05-10",,,,,"49",",,7","41",",,7","46",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-05-11",,,,,"59",",,7","45",",,7","46",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-05-12",,,,,"49",",,7","42",",,7","46",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-05-13",,,,,"55",",,7","43",",,7","55",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-05-14",,,,,"84",",,7","55",",,7","78",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-05-15",,,,,"78",",,7","56",",,7","56",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-05-16",,,,,"72",",,7","52",",,7","56",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-05-17",,,,,"60",",,7","50",",,7","55",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-05-18",,,,,"66",",,7","53",",,7","58",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-05-19",,,,,"76",",,7","57",",,7","76",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-05-20",,,,,"89",",,7","65",",,7","66",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-05-21",,,,,"81",",,7","59",",,7","63",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-05-22",,,,,"72",",,7","50",",,7","51",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-05-24",,,,,,,,,"46",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-05-25",,,,,"51",",,7","45",",,7","46",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-05-26",,,,,"61",",,7","46",",,7","54",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-05-27",,,,,"57",",,7","53",",,7","54",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-05-28",,,,,"76",",,7","54",",,7","65",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-05-29",,,,,"81",",,7","62",",,7","76",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-05-30",,,,,"82",",,7","62",",,7","64",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-05-31",,,,,"77",",,7","63",",,7","71",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-06-01",,,,,"75",",,7","59",",,7","65",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-06-02",,,,,"65",",,7","47",",,7","49",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-06-03",,,,,"59",",,7","48",",,7","54",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-06-04",,,,,"61",",,7","53",",,7","55",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-06-05",,,,,"63",",,7","53",",,7","57",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-06-06",,,,,"58",",,7","52",",,7","52",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-06-07",,,,,"60",",,7","52",",,7","58",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-06-08",,,,,"64",",,7","54",",,7","57",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-06-09",,,,,"70",",,7","56",",,7","68",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-06-10",,,,,"69",",,7","57",",,7","59",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-06-11",,,,,"78",",,7","58",",,7","64",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-06-12",,,,,"82",",,7","61",",,7","63",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-06-13",,,,,"63",",,7","57",",,7","57",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-06-14",,,,,"61",",,7","55",",,7","58",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-06-15",,,,,"77",",,7","58",",,7","73",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-06-16",,,,,"83",",,7","70",",,7","75",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-06-17",,,,,"87",",,7","58",",,7","59",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-06-18",,,,,"62",",,7","55",",,7","59",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-06-19",,,,,"66",",,7","57",",,7","61",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-06-20",,,,,"73",",,7","60",",,7","67",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-06-21",,,,,"84",",,7","67",",,7","76",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-06-22",,,,,"81",",,7","67",",,7","71",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-06-23",,,,,"88",",,7","67",",,7","75",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-06-24",,,,,"85",",,7","68",",,7","71",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-06-25",,,,,"86",",,7","66",",,7","75",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-06-26",,,,,"80",",,7","63",",,7","64",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-06-27",,,,,"89",",,7","62",",,7","75",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-06-28",,,,,"81",",,7","65",",,7","65",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-06-29",,,,,"66",",,7","62",",,7","63",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-06-30",,,,,"67",",,7","62",",,7","63",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-07-01",,,,,"67",",,7","62",",,7","64",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-07-02",,,,,"64",",,7","60",",,7","61",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-07-03",,,,,"66",",,7","60",",,7","65",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-07-04",,,,,"80",",,7","63",",,7","70",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-07-05",,,,,"78",",,7","66",",,7","74",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-07-06",,,,,"79",",,7","69",",,7","74",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-07-07",,,,,"88",",,7","71",",,7","80",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-07-08",,,,,"86",",,7","71",",,7","71",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-07-09",,,,,"85",",,7","67",",,7","80",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-07-10",,,,,"82",",,7","67",",,7","69",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-07-11",,,,,"74",",,7","66",",,7","66",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-07-12",,,,,"74",",,7","63",",,7","69",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-07-13",,,,,"76",",,7","66",",,7","72",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-07-14",,,,,"80",",,7","71",",,7","74",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-07-15",,,,,"84",",,7","73",",,7","77",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-07-16",,,,,"91",",,7","77",",,7","84",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-07-17",,,,,"90",",,7","80",",,7","85",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-07-18",,,,,"95",",,7","81",",,7","84",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-07-19",,,,,"95",",,7","73",",,7","77",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-07-20",,,,,"80",",,7","71",",,7","73",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-07-21",,,,,"82",",,7","69",",,7","73",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-07-22",,,,,"85",",,7","71",",,7","77",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-07-23",,,,,"80",",,7","65",",,7","65",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-07-24",,,,,"69",",,7","62",",,7","65",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-07-25",,,,,"75",",,7","63",",,7","71",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-07-26",,,,,"74",",,7","67",",,7","67",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-07-27",,,,,"67",",,7","59",",,7","59",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-07-28",,,,,"69",",,7","56",",,7","64",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-07-29",,,,,"70",",,7","60",",,7","65",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-07-30",,,,,"73",",,7","63",",,7","69",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-07-31",,,,,"71",",,7","65",",,7","66",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-08-01",,,,,"78",",,7","65",",,7","70",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-08-02",,,,,"83",",,7","63",",,7","72",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-08-03",,,,,"74",",,7","67",",,7","68",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-08-04",,,,,"70",",,7","65",",,7","67",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-08-05",,,,,"75",",,7","63",",,7","70",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-08-06",,,,,"84",",,7","68",",,7","75",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-08-07",,,,,"87",",,7","69",",,7","69",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-08-08",,,,,"72",",,7","68",",,7","68",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-08-09",,,,,"80",",,7","65",",,7","75",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-08-10",,,,,"76",",,7","68",",,7","69",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-08-11",,,,,"77",",,7","67",",,7","74",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-08-12",,,,,"83",",,7","69",",,7","69",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-08-13",,,,,"70",",,7","63",",,7","63",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-08-14",,,,,"68",",,7","62",",,7","63",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-08-15",,,,,"75",",,7","61",",,7","68",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-08-16",,,,,"76",",,7","66",",,7","69",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-08-17",,,,,"76",",,7","67",",,7","70",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-08-18",,,,,"76",",,7","67",",,7","69",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-08-19",,,,,"79",",,7","68",",,7","75",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-08-20",,,,,"88",",,7","71",",,7","77",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-08-21",,,,,"91",",,7","72",",,7","74",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-08-22",,,,,"75",",,7","69",",,7","69",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-08-23",,,,,"76",",,7","68",",,7","69",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-08-24",,,,,"78",",,7","68",",,7","73",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-08-25",,,,,"90",",,7","70",",,7","77",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-08-26",,,,,"91",",,7","73",",,7","81",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-08-27",,,,,"94",",,7","78",",,7","84",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-08-28",,,,,"84",",,7","69",",,7","69",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-08-29",,,,,"76",",,7","68",",,7","71",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-08-30",,,,,"95",",,7","70",",,7","71",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-08-31",,,,,"75",",,7","69",",,7","71",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-09-01",,,,,"80",",,7","69",",,7","74",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-09-02",,,,,"74",",,7","66",",,7","66",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-09-03",,,,,"71",",,7","62",",,7","67",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-09-04",,,,,"83",",,7","63",",,7","74",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-09-05",,,,,"74",",,7","66",",,7","67",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-09-06",,,,,"80",",,7","62",",,7","74",",,7,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2013-09-07",,,,,"86",",,7","69",",,7","75",",,7,2400"
